,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall
241,0.3370401620864868,0.06934584052021057,0.07006125450134278,0.029299889280537787,8,auto,1,2,20,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.835820895522388,0.8064516129032258,0.8732394366197184,0.8125,0.8571428571428571,0.8750000000000001,0.823529411764706,0.787878787878788,0.7936507936507937,0.8823529411764706,0.8347566736658948,0.0334334320160033,322,0.9032258064516129,0.9615384615384616,0.8857142857142857,0.896551724137931,0.8571428571428571,0.9655172413793104,0.8484848484848485,0.8387096774193549,0.8928571428571429,0.9090909090909091,0.8958832954216713,0.04064124859643097,174,0.7777777777777778,0.6944444444444444,0.8611111111111112,0.7428571428571429,0.8571428571428571,0.8,0.8,0.7428571428571429,0.7142857142857143,0.8571428571428571,0.7847619047619048,0.057841627026583436,484
242,0.30157766342163084,0.04127600649414619,0.05424191951751709,0.014105434235451653,8,auto,1,2,25,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 25}",0.8,0.8064516129032258,0.9066666666666667,0.8484848484848486,0.8611111111111112,0.8437500000000001,0.8358208955223881,0.7741935483870968,0.8181818181818182,0.8695652173913043,0.8364225718648459,0.03643045716448883,302,1.0,0.9615384615384616,0.8717948717948718,0.9032258064516129,0.8378378378378378,0.9310344827586207,0.875,0.8888888888888888,0.8709677419354839,0.8823529411764706,0.9022641032382248,0.04612122798284711,100,0.6666666666666666,0.6944444444444444,0.9444444444444444,0.8,0.8857142857142857,0.7714285714285715,0.8,0.6857142857142857,0.7714285714285715,0.8571428571428571,0.7876984126984127,0.08577690980962055,433
243,0.3806962728500366,0.061229280840455265,0.05819671154022217,0.017520367649775413,8,auto,1,2,30,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 30}",0.8571428571428571,0.8064516129032258,0.9166666666666666,0.8181818181818182,0.8918918918918919,0.8615384615384616,0.823529411764706,0.7936507936507937,0.7741935483870968,0.8529411764705883,0.8396188238598106,0.042244402953351946,264,1.0,0.9615384615384616,0.9166666666666666,0.8709677419354839,0.8461538461538461,0.9333333333333333,0.8484848484848485,0.8928571428571429,0.8888888888888888,0.8787878787878788,0.903767880864655,0.04696213824762353,93,0.75,0.6944444444444444,0.9166666666666666,0.7714285714285715,0.9428571428571428,0.8,0.8,0.7142857142857143,0.6857142857142857,0.8285714285714286,0.7903968253968253,0.082933621883407,408
244,0.4427222490310669,0.05162535822101632,0.04592554569244385,0.011894768123410672,8,auto,1,2,35,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 35}",0.78125,0.8437499999999999,0.8888888888888888,0.8358208955223881,0.8918918918918919,0.8064516129032259,0.7761194029850748,0.8387096774193549,0.7540983606557377,0.8695652173913043,0.8286545947657867,0.04554106193472738,402,0.8928571428571429,0.9642857142857143,0.8888888888888888,0.875,0.8461538461538461,0.9259259259259259,0.8125,0.9629629629629629,0.8846153846153846,0.8823529411764706,0.8935542806866337,0.04500767599500504,203,0.6944444444444444,0.75,0.8888888888888888,0.8,0.9428571428571428,0.7142857142857143,0.7428571428571429,0.7428571428571429,0.6571428571428571,0.8571428571428571,0.779047619047619,0.08666739345006035,550
245,0.14041318893432617,0.015860612927770763,0.03597712516784668,0.009428187474423163,8,auto,1,3,15,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 15}",0.7761194029850746,0.7868852459016393,0.8405797101449276,0.8358208955223881,0.8405797101449276,0.8387096774193549,0.7384615384615385,0.721311475409836,0.7419354838709677,0.8529411764705883,0.7973344316331243,0.047853266267392926,715,0.8387096774193549,0.96,0.8787878787878788,0.875,0.8529411764705882,0.9629629629629629,0.8,0.8461538461538461,0.8518518518518519,0.8787878787878788,0.8745195272434362,0.048770264431170045,451,0.7222222222222222,0.6666666666666666,0.8055555555555556,0.8,0.8285714285714286,0.7428571428571429,0.6857142857142857,0.6285714285714286,0.6571428571428571,0.8285714285714286,0.7365873015873017,0.07169478609520775,725
246,0.19207684993743895,0.019909867044050622,0.04069154262542725,0.012751721341412807,8,auto,1,3,20,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 20}",0.78125,0.7868852459016393,0.9295774647887323,0.823529411764706,0.8918918918918919,0.8615384615384616,0.8181818181818182,0.819672131147541,0.7619047619047619,0.8857142857142857,0.8360145472833838,0.05161772462553491,306,0.8928571428571429,0.96,0.9428571428571428,0.8484848484848485,0.8461538461538461,0.9333333333333333,0.8709677419354839,0.9615384615384616,0.8571428571428571,0.8857142857142857,0.8999049660017402,0.04338509606025132,129,0.6944444444444444,0.6666666666666666,0.9166666666666666,0.8,0.9428571428571428,0.8,0.7714285714285715,0.7142857142857143,0.6857142857142857,0.8857142857142857,0.7877777777777778,0.09487709358626649,422
247,0.24243359565734862,0.038746054096306465,0.03799779415130615,0.013338323312828321,8,auto,1,3,25,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 25}",0.78125,0.7741935483870968,0.9333333333333333,0.8484848484848486,0.8732394366197184,0.8253968253968255,0.8571428571428571,0.787878787878788,0.7936507936507937,0.8823529411764706,0.8356923372070731,0.04964899542409535,310,0.8928571428571429,0.9230769230769231,0.8974358974358975,0.9032258064516129,0.8611111111111112,0.9285714285714286,0.8571428571428571,0.8387096774193549,0.8928571428571429,0.9090909090909091,0.8904078896014381,0.027813728622581517,252,0.6944444444444444,0.6666666666666666,0.9722222222222222,0.8,0.8857142857142857,0.7428571428571429,0.8571428571428571,0.7428571428571429,0.7142857142857143,0.8571428571428571,0.7933333333333333,0.09267734594276646,368
248,0.3392037868499756,0.05802934710991261,0.0496793270111084,0.013498667516849801,8,auto,1,3,30,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 30}",0.761904761904762,0.7666666666666666,0.9315068493150684,0.8181818181818182,0.8985507246376812,0.8750000000000001,0.8571428571428571,0.7812500000000001,0.7741935483870968,0.8695652173913043,0.8333962443627254,0.05787339906647756,344,0.8888888888888888,0.9583333333333334,0.918918918918919,0.8709677419354839,0.9117647058823529,0.9655172413793104,0.8571428571428571,0.8620689655172413,0.8888888888888888,0.8823529411764706,0.9004844483063748,0.035869173305470084,123,0.6666666666666666,0.6388888888888888,0.9444444444444444,0.7714285714285715,0.8857142857142857,0.8,0.8571428571428571,0.7142857142857143,0.6857142857142857,0.8571428571428571,0.7821428571428571,0.09824053681562474,499
249,0.36119086742401124,0.03648872268509399,0.043073725700378415,0.008740623705243264,8,auto,1,3,35,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 35}",0.835820895522388,0.7666666666666666,0.8857142857142858,0.8307692307692307,0.8450704225352113,0.8615384615384616,0.8059701492537314,0.8750000000000001,0.7812500000000001,0.888888888888889,0.8376689000888865,0.040286767867065885,287,0.9032258064516129,0.9583333333333334,0.9117647058823529,0.9,0.8333333333333334,0.9333333333333333,0.84375,0.9655172413793104,0.8620689655172413,0.8648648648648649,0.8976191584095383,0.043795291886408745,151,0.7777777777777778,0.6388888888888888,0.8611111111111112,0.7714285714285715,0.8571428571428571,0.8,0.7714285714285715,0.8,0.7142857142857143,0.9142857142857143,0.7906349206349207,0.07390146177107895,394
250,0.13731484413146972,0.020844490101958924,0.027583050727844238,0.004027207392045354,8,auto,1,4,15,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 15}",0.8253968253968254,0.8307692307692308,0.8888888888888888,0.8181818181818182,0.868421052631579,0.8437500000000001,0.8115942028985507,0.8059701492537314,0.7812500000000001,0.8529411764705883,0.8327163344491213,0.030066382916914373,353,0.9629629629629629,0.9310344827586207,0.8888888888888888,0.8709677419354839,0.8048780487804879,0.9310344827586207,0.8235294117647058,0.84375,0.8620689655172413,0.8787878787878788,0.8797902864154891,0.04766689935809047,375,0.7222222222222222,0.75,0.8888888888888888,0.7714285714285715,0.9428571428571428,0.7714285714285715,0.8,0.7714285714285715,0.7142857142857143,0.8285714285714286,0.7961111111111111,0.06878938208714676,345
251,0.18358657360076905,0.02105866248073651,0.03437817096710205,0.008506079849878941,8,auto,1,4,20,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20}",0.8571428571428571,0.8064516129032258,0.8857142857142858,0.823529411764706,0.888888888888889,0.8615384615384616,0.823529411764706,0.8484848484848486,0.7936507936507937,0.8823529411764706,0.8471283513029244,0.03226706737275729,196,1.0,0.9615384615384616,0.9117647058823529,0.8484848484848485,0.8648648648648649,0.9333333333333333,0.8484848484848485,0.9032258064516129,0.8928571428571429,0.9090909090909091,0.9073644920988373,0.04602207566064316,62,0.75,0.6944444444444444,0.8611111111111112,0.8,0.9142857142857143,0.8,0.8,0.8,0.7142857142857143,0.8571428571428571,0.7991269841269841,0.06406433565603116,307
252,0.22961173057556153,0.01074337428505038,0.034729504585266115,0.00525780696944497,8,auto,1,4,25,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 25}",0.8253968253968254,0.78125,0.8695652173913043,0.8059701492537314,0.8985507246376812,0.909090909090909,0.823529411764706,0.7333333333333334,0.7619047619047619,0.8529411764705883,0.8261532509243841,0.05467793231356095,443,0.9629629629629629,0.8928571428571429,0.9090909090909091,0.84375,0.9117647058823529,0.967741935483871,0.8484848484848485,0.88,0.8571428571428571,0.8787878787878788,0.8952583240692824,0.04135831848424438,180,0.7222222222222222,0.6944444444444444,0.8333333333333334,0.7714285714285715,0.8857142857142857,0.8571428571428571,0.8,0.6285714285714286,0.6857142857142857,0.8285714285714286,0.7707142857142857,0.08026195616515834,620
253,0.3028140068054199,0.0275009917822748,0.05042121410369873,0.01573312611892347,8,auto,1,4,30,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 30}",0.8059701492537312,0.7868852459016393,0.8823529411764706,0.8358208955223881,0.8611111111111112,0.8437500000000001,0.8358208955223881,0.8125,0.7812500000000001,0.8571428571428571,0.8302604095630587,0.031338067336838575,382,0.8709677419354839,0.96,0.9375,0.875,0.8378378378378378,0.9310344827586207,0.875,0.896551724137931,0.8620689655172413,0.8571428571428571,0.8903103609329973,0.037782129582432974,254,0.75,0.6666666666666666,0.8333333333333334,0.8,0.8857142857142857,0.7714285714285715,0.8,0.7428571428571429,0.7142857142857143,0.8571428571428571,0.7821428571428571,0.0634357389057741,499
254,0.37641377449035646,0.06935892517887562,0.05219249725341797,0.01811309314776974,8,auto,1,4,35,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 35}",0.8,0.7868852459016393,0.8857142857142858,0.8181818181818182,0.888888888888889,0.8615384615384616,0.8000000000000002,0.7741935483870968,0.7619047619047619,0.8405797101449276,0.821788672066188,0.04307458828722436,519,1.0,0.96,0.9117647058823529,0.8709677419354839,0.8648648648648649,0.9333333333333333,0.8,0.8888888888888888,0.8571428571428571,0.8529411764705882,0.8939903568518369,0.05544405774579358,199,0.6666666666666666,0.6666666666666666,0.8611111111111112,0.7714285714285715,0.9142857142857143,0.8,0.8,0.6857142857142857,0.6857142857142857,0.8285714285714286,0.768015873015873,0.08359222822609455,637
255,0.16395015716552735,0.03577419123786711,0.04037754535675049,0.01691340505691759,8,auto,1,5,15,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 15}",0.7384615384615385,0.761904761904762,0.9315068493150684,0.8115942028985507,0.823529411764706,0.7741935483870968,0.8571428571428571,0.8656716417910447,0.8,0.8571428571428571,0.8221147668808481,0.054625140890446525,514,0.8275862068965517,0.8888888888888888,0.918918918918919,0.8235294117647058,0.8484848484848485,0.8888888888888888,0.8571428571428571,0.90625,0.8666666666666667,0.8571428571428571,0.8683499544795185,0.030259787490988937,551,0.6666666666666666,0.6666666666666666,0.9444444444444444,0.8,0.8,0.6857142857142857,0.8571428571428571,0.8285714285714286,0.7428571428571429,0.8571428571428571,0.7849206349206349,0.08821527643339735,471
256,0.21456701755523683,0.027204311988166262,0.0398751974105835,0.012373292872434804,8,auto,1,5,20,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",0.8,0.8253968253968254,0.9295774647887323,0.8115942028985507,0.8695652173913043,0.8571428571428572,0.7647058823529412,0.8307692307692307,0.8,0.8529411764705883,0.8341692857211029,0.043582286375446144,331,1.0,0.9629629629629629,0.9428571428571428,0.8235294117647058,0.8823529411764706,0.9642857142857143,0.7878787878787878,0.9,0.8666666666666667,0.8787878787878788,0.900932150638033,0.06341642876036882,115,0.6666666666666666,0.7222222222222222,0.9166666666666666,0.8,0.8571428571428571,0.7714285714285715,0.7428571428571429,0.7714285714285715,0.7428571428571429,0.8285714285714286,0.781984126984127,0.06814503119001511,508
257,0.2745364189147949,0.042247116753534215,0.03507821559906006,0.006857846584256029,8,auto,1,5,25,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 25}",0.7575757575757577,0.7333333333333334,0.8656716417910448,0.8358208955223881,0.8732394366197184,0.8571428571428572,0.8059701492537314,0.8,0.7540983606557377,0.8571428571428571,0.8139995289037426,0.04890554598803647,612,0.8333333333333334,0.9166666666666666,0.9354838709677419,0.875,0.8611111111111112,0.9642857142857143,0.84375,0.8666666666666667,0.8846153846153846,0.8571428571428571,0.8838055604789476,0.03997164250168533,329,0.6944444444444444,0.6111111111111112,0.8055555555555556,0.8,0.8857142857142857,0.7714285714285715,0.7714285714285715,0.7428571428571429,0.6571428571428571,0.8571428571428571,0.7596825396825396,0.08155687778127037,685
258,0.2750842571258545,0.020357144795089564,0.03218014240264892,0.00664138039219471,8,auto,1,5,30,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 30}",0.7999999999999999,0.8437499999999999,0.8421052631578948,0.8181818181818182,0.8767123287671234,0.8750000000000001,0.8358208955223881,0.8484848484848486,0.7619047619047619,0.8358208955223881,0.8337780811541224,0.03238207641351319,338,0.896551724137931,0.9642857142857143,0.8,0.8709677419354839,0.8421052631578947,0.9655172413793104,0.875,0.9032258064516129,0.8571428571428571,0.875,0.8849796348490806,0.04844868623235593,312,0.7222222222222222,0.75,0.8888888888888888,0.7714285714285715,0.9142857142857143,0.8,0.8,0.8,0.6857142857142857,0.8,0.7932539682539683,0.06552427286965497,373
259,0.3192567825317383,0.02182218452774773,0.03363082408905029,0.00548545566166076,8,auto,1,5,35,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 35}",0.8059701492537312,0.7666666666666666,0.8857142857142858,0.8358208955223881,0.8732394366197184,0.8571428571428572,0.8059701492537314,0.75,0.7619047619047619,0.8358208955223881,0.8178250097600529,0.045275674481770556,572,0.8709677419354839,0.9583333333333334,0.9117647058823529,0.875,0.8611111111111112,0.9642857142857143,0.84375,0.8275862068965517,0.8571428571428571,0.875,0.8844941670587403,0.04372562510053072,318,0.75,0.6388888888888888,0.8611111111111112,0.8,0.8857142857142857,0.7714285714285715,0.7714285714285715,0.6857142857142857,0.6857142857142857,0.8,0.765,0.07419123859393231,663
260,0.14041881561279296,0.014877489562313967,0.0388758659362793,0.01184547076687921,8,auto,2,2,15,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 15}",0.7796610169491525,0.8253968253968254,0.9014084507042254,0.823529411764706,0.8732394366197184,0.8125,0.8285714285714286,0.8059701492537314,0.75,0.8115942028985507,0.8211870922158339,0.040513838534915456,527,1.0,0.9629629629629629,0.9142857142857143,0.8484848484848485,0.8611111111111112,0.896551724137931,0.8285714285714286,0.84375,0.8275862068965517,0.8235294117647058,0.8806833408215254,0.05828614059416249,367,0.6388888888888888,0.7222222222222222,0.8888888888888888,0.8,0.8857142857142857,0.7428571428571429,0.8285714285714286,0.7714285714285715,0.6857142857142857,0.8,0.7764285714285715,0.07723820777789152,562
261,0.19623024463653566,0.02354263418590705,0.032580113410949706,0.012807732615164555,8,auto,2,2,20,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.78125,0.8437499999999999,0.8493150684931507,0.8358208955223881,0.8857142857142857,0.8437500000000001,0.7692307692307692,0.7096774193548386,0.7096774193548386,0.8695652173913043,0.8097751075061576,0.06032297549531505,659,0.8928571428571429,0.9642857142857143,0.8378378378378378,0.875,0.8857142857142857,0.9310344827586207,0.8333333333333334,0.8148148148148148,0.8148148148148148,0.8823529411764706,0.8732045367593034,0.04682836192267444,472,0.6944444444444444,0.75,0.8611111111111112,0.8,0.8857142857142857,0.7714285714285715,0.7142857142857143,0.6285714285714286,0.6285714285714286,0.8571428571428571,0.7591269841269841,0.08844293603928001,697
